# size thread(s) cpu-cycles node-loads node-load-misses node-stores node-store-misses node-prefetches node-prefetch-misses offcore_response.all_demand_mlc_pref_reads.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.local_dram offcore_response.demand_data_rd.llc_miss.local_dram offcore_response.pf_l2_data_rd.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_dram offcore_response.pf_l2_data_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_hit_forward offcore_response.demand_data_rd.llc_miss.remote_hitm mem_load_uops_llc_miss_retired.local_dram mem_load_uops_llc_miss_retired.remote_dram
4194304 16 713595385153 41191728 3886462 5158231 1841567 488645561 13655270 512535384 105180 37370472 473863325 273869 1255414 12878790 427408 543811 7102 201911
4194304 20 894457711651 81830148 4301529 5808953 2238060 1009869088 17516337 1070840644 139380 77728209 991559250 371177 1710386 16646058 707163 915031 36589 260156
4194304 24 1076332252156 121196883 7209946 6588315 2462315 1499159468 43976491 1569749552 165874 113882058 1453754825 526266 4013238 42950723 961806 1781309 90450 583760
4194304 28 1258565627856 155680819 8787108 7290525 2691591 1943892214 58147866 2033454526 181544 146580831 1884795732 664879 5311190 57155721 1122585 2757054 182900 818475
4194304 32 1444175463776 186326799 9548527 8199909 2852263 2331724001 57824076 2451071783 254940 175971596 2272755347 751239 5417478 56309953 1277951 3611252 281333 796655
4194304 36 1731282612119 202391486 11804278 10541804 3391500 2509673160 71724949 2623843320 271943 184467582 2436437509 854796 6369488 70056446 1402551 4077550 250125 657134
4194304 40 2023701931807 229018625 13464026 12376246 3924285 2794402573 77458262 2921305439 342656 202006760 2716040299 990990 7058451 75368538 1468225 4669194 216611 616354
4194304 44 2315432202654 267862285 16048718 14766784 4718266 3223608363 100473478 3356363488 354165 229491257 3124301982 1208629 8975936 98037106 1667925 5272368 205292 703084
4194304 48 2614014633110 302009390 18434072 15152895 5283892 3595001920 122756868 3728902651 388008 252638390 3475170851 1388601 11027982 120009033 1673190 5627012 227726 783569
4194304 52 2967322664074 329393591 18378365 15731398 5440185 3869246494 102852404 4040672244 452307 269999898 3769853956 1475601 9693964 100021300 1742883 5982045 185318 446466
4194304 56 3333154200192 365189025 21017376 16581340 5824180 4229646147 127922955 4395323675 531313 290775467 4103867762 1601517 12003379 124986190 1838252 6562419 151234 598349
4194304 60 3739886761826 398208932 18179549 16392539 5845689 4541498115 81766984 4773452480 539847 311872049 4459840598 1752223 9221654 78439235 1926706 6893630 98213 388875
4194304 64 4173725168460 433028724 14703287 17951550 6005922 4854943522 27265444 5162002558 571192 332589677 4826040418 2205066 6743186 23860864 2261801 8036620 23957 189017
8388608 1 44358336255 133547 101419 361996 43868 213729 4275 243724 887 24178 207616 790 314 130 9903 9028 0 57
8388608 4 177742700957 1075730 745554 1302837 536361 4822694 706653 4359531 3301 321255 3815715 6513 61332 73046 225318 239440 86 10293
8388608 8 357105044475 21902832 2116040 3018827 1217510 262701317 5590125 277252149 47549 19703840 256704010 111751 519193 4723227 392954 520054 1222 94519
8388608 12 537945888660 61627170 4489101 6448083 2137274 770806238 23248171 805351147 68038 57066120 747738576 171483 1937740 22586024 532939 926269 13944 320663
8388608 16 718711826233 92245159 6515186 8864579 3378448 1169190626 37418738 1219938992 88768 85533847 1134384225 247476 3199898 36198282 752063 1431708 45172 480480
8388608 20 898898440075 118348018 8266884 10556550 4072015 1500551972 49872441 1562505487 112321 109831787 1455080056 348334 4249560 48646860 866252 1949716 88565 632530
8388608 24 1080387122707 143976770 9667490 11920049 4845827 1804872325 56103929 1883735383 148711 133834247 1750918114 425198 4816346 54004930 1069655 2705301 145279 741345
8388608 28 1262040192528 168519875 11570970 12899718 5258455 2109483867 74089129 2192678538 156996 156323142 2035277503 539400 6422879 71731171 1406888 3961393 224148 1011590
8388608 32 1447886842432 194290464 11125973 16647810 5883985 2410799726 47493985 2546622052 199007 181431505 2363132946 679122 4496537 44877369 1591762 5223092 306200 760537
8388608 36 1738531513871 214811700 13931953 19870614 6717973 2622670768 61410736 2756617545 259924 192973434 2561533950 796592 5801586 58664834 1985621 6980416 264383 625779
8388608 40 2031350667519 250440262 16606990 23248709 7890076 3009604745 74746439 3156403561 294404 217407399 2937479539 980660 7148675 71728189 2184393 8453050 234580 622682
8388608 44 2323995625301 280252880 16345496 24012136 8531644 3325424786 57789843 3510578566 324521 239389187 3270142724 1092881 6203156 54057301 2363439 9564405 223151 495226
8388608 48 2619524265238 309223381 19336378 24682008 8737480 3629164771 81534880 3808332539 358674 257968779 3548916640 1204281 8108785 77828633 2434296 10595475 236697 517700
8388608 52 2980526354478 340460590 22121329 26520858 9073576 3933883211 98239739 4111886697 407334 273974389 3833986262 1384166 9662496 94286761 2750267 12454564 186786 518728
8388608 56 3346277981372 373066274 22976946 27509616 9427592 4244954630 95557932 4445224939 484905 292887167 4147593168 1426621 9703430 91058687 3037678 14757901 152398 591265
8388608 60 3751372650147 408103103 23880163 29459222 9853577 4549672757 86130397 4778514676 415344 311303235 4461990158 1631084 9519005 81575312 3261376 16357236 98670 438593
8388608 64 4186435372854 443115947 20266748 28707098 9514752 4858770893 14202042 5180391198 388173 333796557 4840781086 2097473 5264784 9160953 3305084 17700807 24483 214002
16777216 1 44566971855 2647240 143094 463016 27359 33257623 7951 35779292 17549 2519206 33207442 20874 10777 4056 9335 7723 2 962
16777216 4 178824164791 11646917 1796791 2523775 962508 134644324 4993969 139652580 24973 9800805 129247526 52672 472268 4071545 322548 308171 280 104516
16777216 8 359760626641 46659265 3600970 6005604 2414832 587302305 10254924 620737288 44604 42880624 577286615 100123 927225 8892213 714623 973777 6006 201600
16777216 12 540464323684 72141780 5993301 10659093 4108187 901805646 27855543 941861684 55925 65811989 877165529 141712 2304165 26782096 866568 1716980 22235 424351
16777216 16 722072400911 97044798 7380201 14165552 5315548 1203649050 26817263 1266976440 78830 88935478 1178407375 212442 2370999 24922567 1155162 2677475 48244 506903
16777216 20 903141433914 122475452 9463795 16570116 6386535 1506583025 36678856 1583054134 97043 111874572 1470655716 272198 3132529 34365648 1653264 4343267 91112 632788
16777216 24 1086293349816 149389330 11334266 21841288 8169936 1808587955 29140638 1918011921 119748 136070885 1781248676 383305 3021411 25542710 2066804 6446841 147588 584273
16777216 28 1269560761372 176750154 15538755 25706702 9640658 2109063008 55181218 2215266828 146693 158956459 2055595570 477780 5355813 51237159 2327082 8280760 226660 967939
16777216 32 1457612841016 201914833 16856844 29761988 10836890 2411403280 50445548 2545519955 188361 181401928 2362942869 652683 5514839 46132319 2723865 10661364 305439 995364
16777216 36 1748717260326 230110002 18382566 32386565 12199704 2712265510 48296352 2867208572 244293 200634845 2664510238 706407 5121679 42638581 3196830 13056724 262259 745034
16777216 40 2042942713898 259399315 21517674 35879716 13304058 3021517248 59033267 3185029483 259164 219342625 2963385119 824387 6287323 53351359 3501828 15629508 231072 689862
16777216 44 2339142125636 291315346 25283518 40194686 14690581 3326863488 70163042 3498818580 315554 238202060 3256254514 929150 7382358 63706298 4043302 19042016 225447 792867
16777216 48 2647101313188 323342163 32487805 44196565 15423948 3628105904 121759480 3764745960 334297 254988985 3505170441 1108934 11096821 114734172 4345484 22302049 225953 1107098
16777216 52 2999751532057 357194383 31947745 49125003 17118338 3937947156 71008647 4148487826 388676 277037425 3866767004 1178482 7807144 63923708 4637889 25508924 197288 538811
16777216 56 3369262048833 390054703 34138296 48518262 17095339 4242745510 82772454 4458014454 416357 294535744 4159223440 1293431 8880365 74988596 4918032 28014198 146464 604366
16777216 60 3776162764385 427103132 34468532 50443984 17630883 4552551490 55086486 4814589597 443906 314467044 4492484564 1399661 7377172 46122100 5611342 32328974 90874 413618
16777216 64 4211843907315 461607805 34254691 49499944 17343500 4857085188 20326639 5176006313 484280 334255716 4834961598 1814903 6083710 12001213 5673919 34523167 27719 250340
33554432 1 44861268219 5725909 214586 1008976 42527 73493546 10371 78925305 13973 5509083 73409884 36451 16816 5052 9181 9355 8 1157
33554432 4 180477347564 24441030 2801222 4876656 1858321 294752355 6091826 310566037 19539 21484646 289230682 47102 635794 4646852 580191 659155 192 205979
33554432 8 362520414142 50412763 5548074 11782976 4678685 603519728 15598573 633337503 34035 44342160 588261273 89494 1582001 12804205 1254206 1976696 6685 430003
33554432 12 544596760817 75222077 7690192 17981935 6747564 902292338 21362820 948454558 50818 66532236 881233128 131910 2162523 19158850 1545898 3413450 22759 551364
33554432 16 728458083178 101741476 10977204 26299484 9370924 1204241332 25178246 1269999147 69768 89156572 1180036868 206608 3120197 21807938 2329217 6140811 48041 557900
33554432 20 912503947628 129388319 14759132 33211963 12058730 1505485186 31570331 1587991514 87092 112146411 1474152924 294747 4223751 27108651 2992492 9211874 92108 760549
33554432 24 1098124167879 159030519 18245986 40736296 14596602 1805663052 31356275 1913769172 115837 136795530 1775043336 365906 3704934 25381250 3634068 12566518 146634 956731
33554432 28 1284352904438 188684783 23374208 48376059 17640310 2107713860 41686973 2229805455 128915 159958021 2067141104 441240 4630307 34191970 4311961 16864728 226380 1080938
33554432 32 1477140978217 216954105 27532718 56504033 20041259 2410984656 43465370 2553541941 172786 182213936 2367291145 586621 5115764 35047077 4965822 21542935 308272 1201204
33554432 36 1772647676177 248435040 33631121 62983996 22601561 2715303890 73223328 2845591803 219612 199601581 2641441530 604912 7284903 63186983 5918714 26687284 262031 1191933
33554432 40 2068131679244 280824017 37705632 68757668 24595565 3019385215 67532864 3176434184 232762 219262787 2952291467 739704 7544900 56875459 6554726 31763749 233980 941048
33554432 44 2370236394922 314409874 44316499 76780962 27099287 3323484521 103037348 3461860623 295502 236606074 3218970782 888188 10662397 91179895 7168905 37968972 230453 1142622
33554432 48 2674697818521 350677243 48169682 82633783 29346106 3627884884 73639479 3819052447 309865 259133234 3552931787 954448 8392316 60921431 7930986 44126351 250649 892559
33554432 52 3043626054516 386166760 56333516 87261683 30765080 3932805905 113028562 4100393386 355569 273926567 3818641549 1098432 10915169 99643032 8509637 50141216 189188 1079075
33554432 56 3416030858837 424821073 58727129 92509213 32149304 4241609081 81850757 4462318971 384656 295753607 4157037979 1259651 9533368 66306286 9482076 57259026 153355 676860
33554432 60 3830804533518 462614425 64571285 92385461 32475176 4547152858 99110482 4767456055 454278 312866208 4444046704 1291629 11218593 83932533 9840972 63201455 98457 657807
33554432 64 4270107421271 501841811 63406199 93395647 32832516 4855451223 41490710 5155644917 478557 334350228 4809965013 1851793 8427182 25208743 10499484 69063738 38296 319733
67108864 1 45002014789 5989630 334363 2062130 78658 74820551 11230 80682233 24385 5697048 74999819 23349 15425 4397 12137 12766 8 824
67108864 4 182379984323 26557719 4179482 9413537 3278906 301817416 9408645 314750413 20272 21838125 291904615 40785 989480 7872061 1037301 1305016 313 379316
67108864 8 366283112084 53160812 7381913 21437888 8669822 603218062 10002452 639243632 36817 44560880 593021286 71577 1591996 4908119 2141538 3608055 7234 335058
67108864 12 552559105590 81413978 12612803 35194052 12537564 899125587 16616850 951021565 51345 66608727 882706703 149062 2963419 12956982 2835263 7148837 22753 635410
67108864 16 740265280900 111014008 17635578 48803138 17600351 1199716021 18782267 1273509785 71597 89567186 1180749198 177242 2877691 13212543 3988674 11879995 49331 828323
67108864 20 928550882575 143577164 24065442 60912387 22183994 1499297849 31599935 1584533154 87510 113421647 1467089535 282082 4063299 23790990 5416425 17976226 92470 1032301
67108864 24 1120229347384 176567996 32361834 75643900 27638759 1802681788 38780795 1903813140 109762 135671611 1762874858 379820 5187527 27369801 6817660 24795218 146030 1435483
67108864 28 1312945079220 212141208 40690597 89826472 32649695 2103597921 39900135 2229311102 127566 160080994 2062355018 417533 5519692 25910327 8416237 33557709 229811 1602253
67108864 32 1509102717528 244997567 48902346 104184234 38780943 2407325256 48540965 2546920431 167534 182147058 2357745405 497858 6127302 31251257 10125326 43124127 313212 1629970
67108864 36 1811739846379 280046259 54545074 112728774 41297229 2709722369 57615918 2860312123 193034 201160972 2650977148 648875 7115583 39185272 10713171 51287609 278147 1309332
67108864 40 2116522098734 318193852 66139956 121898635 45352489 3015517853 89179674 3152671392 240661 218738359 2924135730 728044 9890668 66985889 12524857 62522568 242686 1504393
67108864 44 2428130671310 359945148 75278785 138701153 50506141 3317362569 75343460 3489931463 274548 239234252 3239825845 831464 9256497 51957246 13963013 74979010 233769 1228433
67108864 48 2743860719397 400378445 84960268 149425262 54008526 3620685538 98442538 3789853560 309392 258136903 3518576354 938009 10829032 73561569 14777806 86439311 245927 1358812
67108864 52 3116785909552 443625796 94489667 156150689 57568793 3925737816 87152574 4126743354 355605 277615703 3833903183 1020984 11050852 60519078 16355669 99429293 196191 922139
67108864 56 3504856627919 488713442 105850326 163766620 61047022 4234301411 100600267 4440414992 377707 295424593 4129142524 1171384 11644414 69206764 18203601 112534186 160147 974524
67108864 60 3924247700807 533981241 114424324 164444005 61486064 4537396174 76655345 4787911242 408815 314714049 4455056495 1363291 10433243 48069292 18943324 124815193 99181 728098
67108864 64 4382229461214 579683437 119228556 167394561 63965852 4848151987 46509765 5148161912 479326 334448433 4793989828 1830500 8858958 13740890 20240585 137613814 38354 510281
134217728 1 45304615985 6134975 408872 3790454 146301 74030731 11262 79783186 29448 5546411 74153088 23631 16016 5181 13846 15462 9 948
134217728 4 185541978351 28675992 5774676 18713593 6306422 301778418 6933273 318111811 17707 22459123 293639807 43619 1225337 2063038 1841477 2343135 563 272375
134217728 8 375096053374 59429932 13290567 41456445 16792812 601486559 16241930 631904401 34660 44247765 584125535 111237 2153640 5772365 3950783 6897682 6984 609620
134217728 12 567522816937 91453847 20356849 66687484 24144544 892798581 14982983 948491103 52669 67383212 877993560 130014 3207774 7536307 5322794 14047430 23487 861802
134217728 16 763083005272 127573263 31124877 91804691 33578504 1192179343 26427564 1259444860 69336 88776204 1165402502 198304 4242882 14762113 7505447 23215261 49918 1324464
134217728 20 959947764662 167194168 42161128 115019994 42392480 1492550374 27418731 1584263205 90527 113234888 1464007212 237977 5033131 11340665 10149420 34771247 93905 1436130
134217728 24 1160113734383 208655412 56286976 136629732 52526118 1794839463 44712208 1893104927 115184 136287138 1747816593 353797 5894602 21829534 13058765 48072455 146381 1922426
134217728 28 1363983198804 251488175 69822699 159491805 61429257 2096948916 42157727 2224052471 132237 161275905 2051964308 432808 6925969 12978278 16083948 63750250 232129 1915028
134217728 32 1573638415085 298247228 87706351 185828640 71581808 2397013336 43383594 2547043946 174928 182933898 2349961010 560244 7570050 11866467 19435363 83543452 316198 2301487
134217728 36 1890470271009 342276931 99388998 203519992 78537744 2698847411 46463911 2865612914 202919 202016786 2647530307 602666 7450075 11976298 20953250 101763437 271537 1953927
134217728 40 2215541622974 393750658 121189668 228183708 87542536 3003930703 85628979 3150886695 244280 219942470 2911648434 690745 11005468 43719315 24161408 122589183 258670 1932372
134217728 44 2541473381675 449787837 140182593 250039734 95433502 3307508140 87647061 3475188749 252769 240770309 3212692113 830053 11344769 40154986 27329869 146500929 244916 1921910
134217728 48 2871784138383 502430495 157537271 267166705 103101262 3607049585 88615232 3796066243 292328 261068202 3510146636 959745 11666633 39038054 29690110 171078648 269737 1683682
134217728 52 3278176836471 563724213 177158237 291329974 110404818 3911860237 98546277 4112594386 350682 279655336 3803812853 1085467 13074364 43703345 31640568 196671723 196883 1550556
134217728 56 3675650679330 617234257 198890936 291992930 113512497 4214442341 117126298 4413815475 380482 296407415 4086655379 1207103 14187346 62496204 34475736 220512270 175282 1436173
134217728 60 4143991829792 684596805 222536267 328526371 125716012 4521110525 102250614 4755340197 439176 314881929 4405791015 1412911 14497412 44138582 37401861 253693489 114119 1044285
134217728 64 4594744724138 740899851 237385578 333764954 128371418 4821806842 92992495 5090355983 482554 337212181 4716415293 2032423 14166428 31872914 38846974 276304545 49721 853455
268435456 1 45938665052 6706776 382236 7147644 208813 72153665 49763 77990046 12002 5756827 72435836 25978 14558 6646 10602 12434 14 973
268435456 4 192107165890 34716976 11385009 36436190 12407114 301550246 14358549 310921860 18608 21974001 284166042 44676 2119403 3955306 3647981 4609666 1189 605810
268435456 8 388621436453 69618522 20911163 74945155 32381424 598167265 22551341 623065299 33948 44156263 573515900 74834 2566452 3291190 7429762 13042531 8834 689801
268435456 12 593402875262 109672174 34843143 119494976 46575514 878303039 18476840 931869343 49641 66843277 859321549 162591 3868916 5689788 9596651 26442949 23995 1126082
268435456 16 801948803144 155434418 52975487 162160933 63161047 1174875479 27985558 1242652097 76238 88531724 1144762825 184455 4875394 7343831 14140615 43798337 50432 1348605
268435456 20 1015418735236 207612375 75328669 204058821 80271204 1472293571 47740449 1545579926 94559 110627208 1421252162 241878 7289595 18632341 19173294 65877802 92183 2135672
268435456 24 1235273477277 265200223 100276981 246221750 97336416 1768580310 55635883 1858656024 122699 133271235 1707598694 332205 7421945 18518919 24116032 92460591 143394 2649489
268435456 28 1462035082831 330806435 131284461 289039865 119083140 2077407429 69141468 2181393632 139163 158323884 2000401538 409223 8261714 14595734 31796520 124284163 229239 3036414
268435456 32 1700148353454 395378656 162881958 332669421 139180963 2382395843 85452757 2494887196 162298 179549891 2286934209 576155 10332017 17187614 38594245 158873324 312431 3411022
268435456 36 2048282172586 468592948 195434325 380854402 155119035 2681435277 103709812 2795599003 193076 197504303 2565714296 668203 12229985 29706938 43245835 201139441 271357 2949609
268435456 40 2402697877586 541538520 229763505 425830550 170979408 2982059080 115795439 3107714914 214454 217695032 2851465468 725933 13585471 32206669 47874003 244205223 244544 2947605
268435456 44 2758835717226 618622826 266920418 458916261 186498041 3276405363 125255971 3418221567 242807 238399742 3136635783 827219 13573192 37459069 54442822 289661466 240205 2580880
268435456 48 3131003132074 696972090 300261868 489493045 197247749 3571078428 162725498 3695078677 264700 256831200 3390876475 947926 16645734 71799097 57213604 333113978 250104 2649126
268435456 52 3564896799712 790879655 342856736 526984246 212987657 3871214811 135806028 4049893130 325770 279117028 3716614894 1048714 15436758 37101790 63567578 387620078 226268 2205893
268435456 56 4015831615192 874791286 386341079 559766377 226744604 4167275905 157825841 4343524162 346377 294475454 3989435867 1253510 17241485 57834605 67838813 442466909 181516 1943659
268435456 60 4506580202249 966175096 425633139 588862889 244260981 4476623101 150348240 4682509495 403092 312948099 4303433527 1359536 17177631 38781524 73255968 496585059 131206 1490804
268435456 64 5031684372236 1046180588 458277132 605945950 249996518 4771659544 122770971 5028272658 460643 332615340 4623932327 2002985 15638625 12774132 75923681 547630417 85065 1339555
536870912 1 47055684618 6691024 423764 13961380 246097 68974743 42840 74812786 22367 5511970 68955905 26665 317950 8551 17982 16122 5 1522
536870912 4 202221131495 42247836 17571898 65343741 23993829 300824297 21785296 303632568 18176 22349216 273907053 38076 2527630 968073 6717792 8866368 2640 584411
536870912 8 418779041038 91403365 40126380 143665568 64221804 592408020 42777785 599208198 39596 43347982 543975148 82724 3952427 3593500 14756855 25968107 10853 1238734
536870912 12 645967150392 145654367 64411855 226751068 90657179 849981004 30554288 894111396 60207 64924585 816488890 124057 6119149 5273679 18810748 51869289 25894 1661494
536870912 16 883603569049 215231888 100519606 311779612 126862178 1145062816 52266230 1193030864 68204 86727013 1087439014 203834 8497231 8546273 28669040 86251734 54189 2502311
536870912 20 1130725755552 297323735 143245507 392567763 158419321 1441614822 75515304 1493618412 87536 109310584 1358663382 251043 9564325 11399943 38448521 132278694 96264 3317319
536870912 24 1389100860054 382630983 191252999 467549077 192041672 1733636318 91135899 1794343429 113066 129420210 1629884698 368692 11630984 13347258 48638457 183187857 147862 4144604
536870912 28 1662913902704 484903243 251760580 556966984 236127655 2051149775 127655812 2104087942 126103 152800401 1905573940 456127 12817039 12291170 62247587 244158880 229989 5009764
536870912 32 1946166169179 588095010 308891475 626461128 266840931 2339811965 143197129 2403802692 167082 173949054 2175160410 590536 14779862 17361406 72487637 312666516 303691 5539489
536870912 36 2358035228049 706726704 377824434 726581949 305045073 2636103177 176133388 2690490068 187692 191470051 2435538461 666402 17217294 32788688 84497154 394283824 267719 5298704
536870912 40 2770652550870 823422924 441223540 800998576 331615719 2933201984 192314837 2999673804 218016 212864400 2712859781 733009 18219437 30443571 93230754 479496509 250150 4638676
536870912 44 3206846090807 979134103 528373344 894260377 373099305 3225581781 225150658 3289474855 234630 233453438 2968852225 867402 21538309 45481803 110004703 581900626 265590 4608955
536870912 48 3648469776808 1101357839 593917405 954502440 394109914 3509694384 239599127 3588011819 264572 256522360 3236015851 995593 22077180 51511912 114700043 667484884 269637 4333452
536870912 52 4186307049848 1252366949 682778937 1018292368 423837644 3802204965 259178903 3889251641 297564 276297565 3504759902 1056054 23769945 58871541 126866907 775282652 227757 3725657
536870912 56 4754850559015 1415063995 771009459 1100481444 456701945 4102526970 276736808 4198795355 352298 296031872 3782381288 1230371 26163040 56166181 135872991 885644822 187009 3386293
536870912 60 5347158382362 1567229508 858925599 1170588043 490379885 4397580580 295459947 4498096958 395711 311901308 4055188750 1406496 29221858 62473633 144823691 1000068215 147295 2939385
536870912 64 5874888391788 1687239747 920633596 1195468110 512924726 4708916954 301730848 4830099356 485287 331142514 4358345313 1918447 30439860 44178770 156251634 1092613861 111858 2629501
